Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Drosophila_melanogaster	Megalopta_genalis-longest-isoforms
OG0011195		Caust.v2_005199			
OG0011196		Caust.v2_005198			
OG0011197		Caust.v2_005189			
OG0011198		Caust.v2_005185			
OG0011199		Caust.v2_005183			
OG0011200		Caust.v2_005190			
OG0011201		Caust.v2_005184			
OG0011202		Caust.v2_005197			
OG0011203		Caust.v2_011234			
OG0011204		Caust.v2_011236			
OG0011205		Caust.v2_011243			
OG0011206		Caust.v2_011249			
OG0011207		Caust.v2_011245			
OG0011208		Caust.v2_011242			
OG0011209		Caust.v2_011239			
OG0011210		Caust.v2_011235			
OG0011211		Caust.v2_011248			
OG0011212		Caust.v2_011238			
OG0011213		Caust.v2_019121			
OG0011214		Caust.v2_019120			
OG0011215		Caust.v2_019122			
OG0011216		Caust.v2_014101			
OG0011217		Caust.v2_014096			
OG0011218		Caust.v2_014094			
OG0011219		Caust.v2_014091			
OG0011220		Caust.v2_014093			
OG0011221		Caust.v2_014092			
OG0011222		Caust.v2_014098			
OG0011223		Caust.v2_014097			
OG0011224		Caust.v2_021003			
OG0011225		Caust.v2_018044			
OG0011226		Caust.v2_018046			
OG0011227		Caust.v2_018045			
OG0011228		Caust.v2_022552			
OG0011229		Caust.v2_020644			
OG0011230		Caust.v2_016865			
OG0011231		Caust.v2_021062			
OG0011232		Caust.v2_022156			
OG0011233		Caust.v2_018019			
OG0011234		Caust.v2_018022			
OG0011235		Caust.v2_014731			
OG0011236		Caust.v2_014730			
OG0011237		Caust.v2_014724			
OG0011238		Caust.v2_014729			
OG0011239		Caust.v2_014727			
OG0011240		Caust.v2_014732			
OG0011241		Caust.v2_014723			
OG0011242		Caust.v2_014736			
OG0011243		Caust.v2_014733			
OG0011244		Caust.v2_014725			
OG0011245		Caust.v2_014722			
OG0011246		Caust.v2_014726			
OG0011247		Caust.v2_014728			
OG0011248		Caust.v2_019741			
OG0011249		Caust.v2_019865			
OG0011250		Caust.v2_019864			
OG0011251		Caust.v2_019863			
OG0011252		Caust.v2_019357			
OG0011253		Caust.v2_019356			
OG0011254		Caust.v2_019358			
OG0011255		Caust.v2_009904			
OG0011256		Caust.v2_009903			
OG0011257		Caust.v2_009901			
OG0011258		Caust.v2_009910			
OG0011259		Caust.v2_009905			
OG0011260		Caust.v2_009906			
OG0011261		Caust.v2_009914			
OG0011262		Caust.v2_009918			
OG0011263		Caust.v2_009913			
OG0011264		Caust.v2_009907			
OG0011265		Caust.v2_009915			
OG0011266		Caust.v2_009908			
OG0011267		Caust.v2_009909			
OG0011268		Caust.v2_009917			
OG0011269		Caust.v2_009911			
OG0011270		Caust.v2_009928			
OG0011271		Caust.v2_009942			
OG0011272		Caust.v2_009939			
OG0011273		Caust.v2_009945			
OG0011274		Caust.v2_009941			
OG0011275		Caust.v2_009929			
OG0011276		Caust.v2_009940			
OG0011277		Caust.v2_009943			
OG0011278		Caust.v2_009948			
OG0011279		Caust.v2_009946			
OG0011280		Caust.v2_022697			
OG0011281		Caust.v2_020532			
OG0011282		Caust.v2_020533			
OG0011283		Caust.v2_018118			
OG0011284		Caust.v2_018117			
OG0011285		Caust.v2_021895			
OG0011286		Caust.v2_016946			
OG0011287		Caust.v2_016949			
OG0011288		Caust.v2_016947			
OG0011289		Caust.v2_016951			
OG0011290		Caust.v2_016944			
OG0011291		Caust.v2_016948			
OG0011292		Caust.v2_007749			
OG0011293		Caust.v2_007748			
OG0011294		Caust.v2_007751			
OG0011295		Caust.v2_007741			
OG0011296		Caust.v2_007723			
OG0011297		Caust.v2_007725			
OG0011298		Caust.v2_007746			
OG0011299		Caust.v2_007724			
OG0011300		Caust.v2_007726			
OG0011301		Caust.v2_022722			
OG0011302		Caust.v2_016220			
OG0011303		Caust.v2_016226			
OG0011304		Caust.v2_016219			
OG0011305		Caust.v2_016224			
OG0011306		Caust.v2_016222			
OG0011307		Caust.v2_017855			
OG0011308		Caust.v2_017859			
OG0011309		Caust.v2_017858			
OG0011310		Caust.v2_020545			
OG0011311		Caust.v2_022153			
OG0011312		Caust.v2_007482			
OG0011313		Caust.v2_007483			
OG0011314		Caust.v2_007486			
OG0011315		Caust.v2_007481			
OG0011316		Caust.v2_007494			
OG0011317		Caust.v2_007519			
OG0011318		Caust.v2_007495			
OG0011319		Caust.v2_007496			
OG0011320		Caust.v2_007500			
OG0011321		Caust.v2_007502			
OG0011322		Caust.v2_007510			
OG0011323		Caust.v2_007517			
OG0011324		Caust.v2_007493			
OG0011325		Caust.v2_007521			
OG0011326		Caust.v2_007515			
OG0011327		Caust.v2_007508			
OG0011328		Caust.v2_007506			
OG0011329		Caust.v2_007497			
OG0011330		Caust.v2_018017			
OG0011331		Caust.v2_018018			
OG0011332		Caust.v2_014887			
OG0011333		Caust.v2_014886			
OG0011334		Caust.v2_014851			
OG0011335		Caust.v2_016931			
OG0011336		Caust.v2_016932			
OG0011337		Caust.v2_022554			
OG0011338		Caust.v2_006853			
OG0011339		Caust.v2_006851			
OG0011340		Caust.v2_006849			
OG0011341		Caust.v2_007940			
OG0011342		Caust.v2_007953			
OG0011343		Caust.v2_007955			
OG0011344		Caust.v2_007946			
OG0011345		Caust.v2_007952			
OG0011346		Caust.v2_007954			
OG0011347		Caust.v2_018967			
OG0011348		Caust.v2_022251			
OG0011349		Caust.v2_016279			
OG0011350		Caust.v2_006042			
OG0011351		Caust.v2_006041			
OG0011352		Caust.v2_006049			
OG0011353		Caust.v2_006043			
OG0011354		Caust.v2_006046			
OG0011355		Caust.v2_006048			
OG0011356		Caust.v2_006044			
OG0011357		Caust.v2_006045			
OG0011358		Caust.v2_006058			
OG0011359		Caust.v2_006061			
OG0011360		Caust.v2_006053			
OG0011361		Caust.v2_006057			
OG0011362		Caust.v2_006059			
OG0011363		Caust.v2_006051			
OG0011364		Caust.v2_006052			
OG0011365		Caust.v2_006060			
OG0011366		Caust.v2_006069			
OG0011367		Caust.v2_006088			
OG0011368		Caust.v2_020909			
OG0011369		Caust.v2_005343			
OG0011370		Caust.v2_005342			
OG0011371		Caust.v2_005350			
OG0011372		Caust.v2_005346			
OG0011373		Caust.v2_005345			
OG0011374		Caust.v2_005349			
OG0011375		Caust.v2_005347			
OG0011376		Caust.v2_005351			
OG0011377		Caust.v2_005354			
OG0011378		Caust.v2_005352			
OG0011379		Caust.v2_005355			
OG0011380		Caust.v2_005366			
OG0011381		Caust.v2_005362			
OG0011382		Caust.v2_005388			
OG0011383		Caust.v2_005382			
OG0011384		Caust.v2_005383			
OG0011385		Caust.v2_005387			
OG0011386		Caust.v2_005386			
OG0011387		Caust.v2_014348			
OG0011388		Caust.v2_017713			
OG0011389		Caust.v2_017715			
OG0011390		Caust.v2_017716			
OG0011391		Caust.v2_017712			
OG0011392		Caust.v2_017711			
OG0011393		Caust.v2_005068			
OG0011394		Caust.v2_005071			
OG0011395		Caust.v2_005090			
OG0011396		Caust.v2_005091			
OG0011397		Caust.v2_005099			
OG0011398		Caust.v2_005104			
OG0011399		Caust.v2_005121			
OG0011400		Caust.v2_005073			
OG0011401		Caust.v2_005083			
OG0011402		Caust.v2_005113			
OG0011403		Caust.v2_005116			
OG0011404		Caust.v2_005085			
OG0011405		Caust.v2_005112			
OG0011406		Caust.v2_005088			
OG0011407		Caust.v2_005080			
OG0011408		Caust.v2_005076			
OG0011409		Caust.v2_005077			
OG0011410		Caust.v2_005078			
OG0011411		Caust.v2_005122			
OG0011412		Caust.v2_005087			
OG0011413		Caust.v2_005092			
OG0011414		Caust.v2_019029			
OG0011415		Caust.v2_019027			
OG0011416		Caust.v2_019030			
OG0011417		Caust.v2_019423			
OG0011418		Caust.v2_022467			
OG0011419		Caust.v2_015065			
OG0011420		Caust.v2_022496			
OG0011421		Caust.v2_022393			
OG0011422		Caust.v2_020837			
OG0011423		Caust.v2_020421			
OG0011424		Caust.v2_020422			
OG0011425		Caust.v2_020154			
OG0011426		Caust.v2_020006			
OG0011427		Caust.v2_022139			
OG0011428		Caust.v2_019040			
OG0011429		Caust.v2_019041			
OG0011430		Caust.v2_019376			
OG0011431		Caust.v2_019375			
OG0011432		Caust.v2_005287			
OG0011433		Caust.v2_005283			
OG0011434		Caust.v2_005285			
OG0011435		Caust.v2_005289			
OG0011436		Caust.v2_005284			
OG0011437		Caust.v2_005288			
OG0011438		Caust.v2_005300			
OG0011439		Caust.v2_005290			
OG0011440		Caust.v2_005325			
OG0011441		Caust.v2_005324			
OG0011442		Caust.v2_005312			
OG0011443		Caust.v2_005310			
OG0011444		Caust.v2_005330			
OG0011445		Caust.v2_005331			
OG0011446		Caust.v2_005329			
OG0011447		Caust.v2_005334			
OG0011448		Caust.v2_022465			
OG0011449		Caust.v2_020048			
OG0011450		Caust.v2_020049			
OG0011451		Caust.v2_022150			
OG0011452		Caust.v2_013751			
OG0011453		Caust.v2_013750			
OG0011454		Caust.v2_018584			
OG0011455		Caust.v2_018580			
OG0011456		Caust.v2_021224			
OG0011457		Caust.v2_017439			
OG0011458		Caust.v2_017436			
OG0011459		Caust.v2_017438			
OG0011460		Caust.v2_017437			
OG0011461		Caust.v2_022130			
OG0011462		Caust.v2_013430			
OG0011463		Caust.v2_013440			
OG0011464		Caust.v2_013439			
OG0011465		Caust.v2_013432			
OG0011466		Caust.v2_013438			
OG0011467		Caust.v2_013436			
OG0011468		Caust.v2_013429			
OG0011469		Caust.v2_016977			
OG0011470		Caust.v2_016975			
OG0011471		Caust.v2_016976			
OG0011472		Caust.v2_016973			
OG0011473		Caust.v2_022413			
OG0011474		Caust.v2_021650			
OG0011475		Caust.v2_015903			
OG0011476		Caust.v2_015904			
OG0011477		Caust.v2_015899			
OG0011478		Caust.v2_005213			
OG0011479		Caust.v2_005211			
OG0011480		Caust.v2_005204			
OG0011481		Caust.v2_005226			
OG0011482		Caust.v2_005224			
OG0011483		Caust.v2_005230			
OG0011484		Caust.v2_005223			
OG0011485		Caust.v2_005221			
OG0011486		Caust.v2_005241			
OG0011487		Caust.v2_005232			
OG0011488		Caust.v2_005234			
OG0011489		Caust.v2_005214			
OG0011490		Caust.v2_005219			
OG0011491		Caust.v2_005222			
OG0011492		Caust.v2_005225			
OG0011493		Caust.v2_005228			
OG0011494		Caust.v2_005231			
OG0011495		Caust.v2_005235			
OG0011496		Caust.v2_005247			
OG0011497		Caust.v2_005250			
OG0011498		Caust.v2_005227			
OG0011499		Caust.v2_005243			
OG0011500		Caust.v2_005253			
OG0011501		Caust.v2_005259			
OG0011502		Caust.v2_005256			
OG0011503		Caust.v2_005252			
OG0011504		Caust.v2_005255			
OG0011505		Caust.v2_005258			
OG0011506		Caust.v2_005254			
OG0011507		Caust.v2_005257			
OG0011508		Caust.v2_005267			
OG0011509		Caust.v2_005263			
OG0011510		Caust.v2_005261			
OG0011511		Caust.v2_005268			
OG0011512		Caust.v2_005262			
OG0011513		Caust.v2_005277			
OG0011514		Caust.v2_005260			
OG0011515		Caust.v2_005266			
OG0011516		Caust.v2_005280			
OG0011517		Caust.v2_005274			
OG0011518		Caust.v2_005265			
OG0011519		Caust.v2_005264			
OG0011520		Caust.v2_005269			
OG0011521		Caust.v2_018435			
OG0011522		Caust.v2_019292			
OG0011523		Caust.v2_021714			
OG0011524		Caust.v2_020218			
OG0011525		Caust.v2_020219			
OG0011526		Caust.v2_021027			
OG0011527		Caust.v2_017515			
OG0011528		Caust.v2_017516			
OG0011529		Caust.v2_017517			
OG0011530		Caust.v2_011809			
OG0011531		Caust.v2_011806			
OG0011532		Caust.v2_011824			
OG0011533		Caust.v2_011821			
OG0011534		Caust.v2_011811			
OG0011535		Caust.v2_011813			
OG0011536		Caust.v2_011810			
OG0011537		Caust.v2_011807			
OG0011538		Caust.v2_011822			
OG0011539		Caust.v2_011804			
OG0011540		Caust.v2_011823			
OG0011541		Caust.v2_011803			
OG0011542		Caust.v2_011808			
OG0011543		Caust.v2_019150			
OG0011544		Caust.v2_019152			
OG0011545		Caust.v2_019151			
OG0011546		Caust.v2_018919			
OG0011547		Caust.v2_022167			
OG0011548		Caust.v2_021022			
OG0011549		Caust.v2_022417			
OG0011550		Caust.v2_013973			
OG0011551		Caust.v2_013971			
OG0011552		Caust.v2_013967			
OG0011553		Caust.v2_013969			
OG0011554		Caust.v2_013978			
OG0011555		Caust.v2_013976			
OG0011556		Caust.v2_013968			
OG0011557		Caust.v2_013974			
OG0011558		Caust.v2_013970			
OG0011559		Caust.v2_013966			
OG0011560		Caust.v2_013972			
OG0011561		Caust.v2_017324			
OG0011562		Caust.v2_017323			
OG0011563		Caust.v2_017326			
OG0011564		Caust.v2_017325			
OG0011565		Caust.v2_017322			
OG0011566		Caust.v2_012529			
OG0011567		Caust.v2_022178			
OG0011568		Caust.v2_020039			
OG0011569		Caust.v2_019403			
OG0011570		Caust.v2_014978			
OG0011571		Caust.v2_014975			
OG0011572		Caust.v2_014977			
OG0011573		Caust.v2_014976			
OG0011574		Caust.v2_014969			
OG0011575		Caust.v2_014970			
OG0011576		Caust.v2_016721			
OG0011577		Caust.v2_016723			
OG0011578		Caust.v2_016720			
OG0011579		Caust.v2_022074			
OG0011580		Caust.v2_016029			
OG0011581		Caust.v2_016026			
OG0011582		Caust.v2_016025			
OG0011583		Caust.v2_016032			
OG0011584		Caust.v2_009275			
OG0011585		Caust.v2_009274			
OG0011586		Caust.v2_009270			
OG0011587		Caust.v2_009282			
OG0011588		Caust.v2_009286			
OG0011589		Caust.v2_009277			
OG0011590		Caust.v2_009293			
OG0011591		Caust.v2_009300			
OG0011592		Caust.v2_009305			
OG0011593		Caust.v2_009299			
OG0011594		Caust.v2_009298			
OG0011595		Caust.v2_009297			
OG0011596		Caust.v2_009295			
OG0011597		Caust.v2_009283			
OG0011598		Caust.v2_009290			
OG0011599		Caust.v2_009309			
OG0011600		Caust.v2_009287			
OG0011601		Caust.v2_009288			
OG0011602		Caust.v2_009284			
OG0011603		Caust.v2_009306			
OG0011604		Caust.v2_009307			
OG0011605		Caust.v2_009271			
OG0011606		Caust.v2_009272			
OG0011607		Caust.v2_014315			
OG0011608		Caust.v2_014320			
OG0011609		Caust.v2_015086			
OG0011610		Caust.v2_015091			
OG0011611		Caust.v2_015089			
OG0011612		Caust.v2_015083			
OG0011613		Caust.v2_015090			
OG0011614		Caust.v2_015082			
OG0011615		Caust.v2_015088			
OG0011616		Caust.v2_015087			
OG0011617		Caust.v2_015084			
OG0011618		Caust.v2_009852			
OG0011619		Caust.v2_009866			
OG0011620		Caust.v2_009868			
OG0011621		Caust.v2_009856			
OG0011622		Caust.v2_009865			
OG0011623		Caust.v2_009858			
OG0011624		Caust.v2_009871			
OG0011625		Caust.v2_009869			
OG0011626		Caust.v2_009867			
OG0011627		Caust.v2_009855			
OG0011628		Caust.v2_009870			
OG0011629		Caust.v2_009873			
OG0011630		Caust.v2_018652			
OG0011631		Caust.v2_021384			
OG0011632		Caust.v2_022123			
OG0011633		Caust.v2_016083			
OG0011634		Caust.v2_016086			
OG0011635		Caust.v2_021701			
OG0011636		Caust.v2_019336			
OG0011637		Caust.v2_019337			
OG0011638		Caust.v2_020419			
OG0011639		Caust.v2_017780			
OG0011640		Caust.v2_017781			
OG0011641		Caust.v2_017779			
OG0011642		Caust.v2_022252			
OG0011643		Caust.v2_018160			
OG0011644		Caust.v2_018162			
OG0011645		Caust.v2_018161			
OG0011646		Caust.v2_012675			
OG0011647		Caust.v2_012678			
OG0011648		Caust.v2_012683			
OG0011649		Caust.v2_021460			
OG0011650		Caust.v2_015196			
OG0011651		Caust.v2_015188			
OG0011652		Caust.v2_015190			
OG0011653		Caust.v2_015193			
OG0011654		Caust.v2_015189			
OG0011655		Caust.v2_015192			
OG0011656		Caust.v2_015185			
OG0011657		Caust.v2_019623			
OG0011658		Caust.v2_017688			
OG0011659		Caust.v2_017687			
OG0011660		Caust.v2_017689			
OG0011661		Caust.v2_019567			
OG0011662		Caust.v2_019568			
OG0011663		Caust.v2_019566			
OG0011664		Caust.v2_018607			
OG0011665		Caust.v2_018606			
OG0011666		Caust.v2_018608			
OG0011667		Caust.v2_018605			
OG0011668		Caust.v2_021602			
OG0011669		Caust.v2_019711			
OG0011670		Caust.v2_019713			
OG0011671		Caust.v2_019712			
OG0011672		Caust.v2_022256			
OG0011673		Caust.v2_008499			
OG0011674		Caust.v2_008500			
OG0011675		Caust.v2_008514			
OG0011676		Caust.v2_008517			
OG0011677		Caust.v2_008526			
OG0011678		Caust.v2_008521			
OG0011679		Caust.v2_008506			
OG0011680		Caust.v2_008525			
OG0011681		Caust.v2_008502			
OG0011682		Caust.v2_008527			
OG0011683		Caust.v2_008504			
OG0011684		Caust.v2_008498			
OG0011685		Caust.v2_008516			
OG0011686		Caust.v2_020941			
OG0011687		Caust.v2_006640			
OG0011688		Caust.v2_006643			
OG0011689		Caust.v2_006645			
OG0011690		Caust.v2_006646			
OG0011691		Caust.v2_006653			
OG0011692		Caust.v2_006655			
OG0011693		Caust.v2_006656			
OG0011694		Caust.v2_006648			
OG0011695		Caust.v2_006651			
OG0011696		Caust.v2_006654			
OG0011697		Caust.v2_006659			
OG0011698		Caust.v2_006657			
OG0011699		Caust.v2_006661			
OG0011700		Caust.v2_006673			
OG0011701		Caust.v2_006658			
OG0011702		Caust.v2_006671			
OG0011703		Caust.v2_006672			
OG0011704		Caust.v2_006670			
OG0011705		Caust.v2_006684			
OG0011706		Caust.v2_006688			
OG0011707		Caust.v2_006689			
OG0011708		Caust.v2_006676			
OG0011709		Caust.v2_006682			
OG0011710		Caust.v2_006683			
OG0011711		Caust.v2_006680			
OG0011712		Caust.v2_006681			
OG0011713		Caust.v2_021916			
OG0011714		Caust.v2_016381			
OG0011715		Caust.v2_016379			
OG0011716		Caust.v2_016382			
OG0011717		Caust.v2_022037			
OG0011718		Caust.v2_017443			
OG0011719		Caust.v2_017442			
OG0011720		Caust.v2_018637			
OG0011721		Caust.v2_022497			
OG0011722		Caust.v2_020288			
OG0011723		Caust.v2_020289			
OG0011724		Caust.v2_015383			
OG0011725		Caust.v2_015387			
OG0011726		Caust.v2_015384			
OG0011727		Caust.v2_015385			
OG0011728		Caust.v2_015388			
OG0011729		Caust.v2_022714			
OG0011730		Caust.v2_017914			
OG0011731		Caust.v2_021897			
OG0011732		Caust.v2_014329			
OG0011733		Caust.v2_014331			
OG0011734		Caust.v2_014330			
OG0011735		Caust.v2_014333			
OG0011736		Caust.v2_014332			
OG0011737		Caust.v2_022653			
OG0011738		Caust.v2_019796			
OG0011739		Caust.v2_022057			
OG0011740		Caust.v2_014615			
OG0011741		Caust.v2_014621			
OG0011742		Caust.v2_014622			
OG0011743		Caust.v2_014624			
OG0011744		Caust.v2_014623			
OG0011745		Caust.v2_021190			
OG0011746		Caust.v2_019373			
OG0011747		Caust.v2_020202			
OG0011748		Caust.v2_022067			
OG0011749		Caust.v2_022331			
OG0011750		Caust.v2_019353			
OG0011751		Caust.v2_019354			
OG0011752		Caust.v2_019355			
OG0011753		Caust.v2_021817			
OG0011754		Caust.v2_020858			
OG0011755		Caust.v2_020273			
OG0011756		Caust.v2_022356			
OG0011757		Caust.v2_019579			
OG0011758		Caust.v2_018092			
OG0011759		Caust.v2_019709			
OG0011760		Caust.v2_020370			
OG0011761		Caust.v2_020371			
OG0011762		Caust.v2_020835			
OG0011763		Caust.v2_019132			
OG0011764		Caust.v2_019131			
OG0011765		Caust.v2_019133			
OG0011766		Caust.v2_013270			
OG0011767		Caust.v2_016831			
OG0011768		Caust.v2_021831			
OG0011769		Caust.v2_008676			
OG0011770		Caust.v2_008669			
OG0011771		Caust.v2_008668			
OG0011772		Caust.v2_008674			
OG0011773		Caust.v2_008666			
OG0011774		Caust.v2_008671			
OG0011775		Caust.v2_008667			
OG0011776		Caust.v2_008683			
OG0011777		Caust.v2_008673			
OG0011778		Caust.v2_008670			
OG0011779		Caust.v2_008679			
OG0011780		Caust.v2_008672			
OG0011781		Caust.v2_008692			
OG0011782		Caust.v2_008678			
OG0011783		Caust.v2_008681			
OG0011784		Caust.v2_008701			
OG0011785		Caust.v2_008703			
OG0011786		Caust.v2_008708			
OG0011787		Caust.v2_008706			
OG0011788		Caust.v2_008709			
OG0011789		Caust.v2_008707			
OG0011790		Caust.v2_008698			
OG0011791		Caust.v2_008699			
OG0011792		Caust.v2_008705			
OG0011793		Caust.v2_008693			
OG0011794		Caust.v2_008694			
OG0011795		Caust.v2_008697			
OG0011796		Caust.v2_008702			
OG0011797		Caust.v2_008700			
OG0011798		Caust.v2_008704			
OG0011799		Caust.v2_022728			
OG0011800		Caust.v2_019489			
OG0011801		Caust.v2_019488			
OG0011802		Caust.v2_021562			
OG0011803		Caust.v2_020936			
OG0011804		Caust.v2_020935			
OG0011805		Caust.v2_021539			
OG0011806		Caust.v2_019629			
OG0011807		Caust.v2_020153			
OG0011808		Caust.v2_020152			
OG0011809		Caust.v2_020649			
OG0011810		Caust.v2_017422			
OG0011811		Caust.v2_017420			
OG0011812		Caust.v2_017423			
OG0011813		Caust.v2_017425			
OG0011814		Caust.v2_017424			
OG0011815		Caust.v2_006338			
OG0011816		Caust.v2_006348			
OG0011817		Caust.v2_006339			
OG0011818		Caust.v2_006343			
OG0011819		Caust.v2_006341			
OG0011820		Caust.v2_006340			
OG0011821		Caust.v2_006361			
OG0011822		Caust.v2_006362			
OG0011823		Caust.v2_006379			
OG0011824		Caust.v2_006369			
