Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Megalopta_genalis-longest-isoforms
OG0010371		Caust.v2_018246		
OG0010372		Caust.v2_016324		
OG0010373		Caust.v2_016319		
OG0010374		Caust.v2_018733		
OG0010375		Caust.v2_018734		
OG0010376		Caust.v2_016123		
OG0010377		Caust.v2_016120		
OG0010378		Caust.v2_016130		
OG0010379		Caust.v2_016127		
OG0010380		Caust.v2_016128		
OG0010381		Caust.v2_016129		
OG0010382		Caust.v2_016126		
OG0010383		Caust.v2_016122		
OG0010384		Caust.v2_016125		
OG0010385		Caust.v2_016124		
OG0010386		Caust.v2_015515		
OG0010387		Caust.v2_015514		
OG0010388		Caust.v2_015510		
OG0010389		Caust.v2_015511		
OG0010390		Caust.v2_015512		
OG0010391		Caust.v2_015517		
OG0010392		Caust.v2_015519		
OG0010393		Caust.v2_015523		
OG0010394		Caust.v2_015524		
OG0010395		Caust.v2_015522		
OG0010396		Caust.v2_015520		
OG0010397		Caust.v2_012908		
OG0010398		Caust.v2_012910		
OG0010399		Caust.v2_012913		
OG0010400		Caust.v2_012905		
OG0010401		Caust.v2_012907		
OG0010402		Caust.v2_012906		
OG0010403		Caust.v2_012904		
OG0010404		Caust.v2_015297		
OG0010405		Caust.v2_015293		
OG0010406		Caust.v2_015295		
OG0010407		Caust.v2_015292		
OG0010408		Caust.v2_015298		
OG0010409		Caust.v2_018720		
OG0010410		Caust.v2_018719		
OG0010411		Caust.v2_018717		
OG0010412		Caust.v2_018716		
OG0010413		Caust.v2_018718		
OG0010414		Caust.v2_012857		
OG0010415		Caust.v2_012860		
OG0010416		Caust.v2_012856		
OG0010417		Caust.v2_012858		
OG0010418		Caust.v2_012855		
OG0010419		Caust.v2_012861		
OG0010420		Caust.v2_012859		
OG0010421		Caust.v2_012863		
OG0010422		Caust.v2_012871		
OG0010423		Caust.v2_012866		
OG0010424		Caust.v2_012865		
OG0010425		Caust.v2_012873		
OG0010426		Caust.v2_012874		
OG0010427		Caust.v2_012864		
OG0010428		Caust.v2_012872		
OG0010429		Caust.v2_012867		
OG0010430		Caust.v2_012862		
OG0010431		Caust.v2_011634		
OG0010432		Caust.v2_011647		
OG0010433		Caust.v2_011628		
OG0010434		Caust.v2_011649		
OG0010435		Caust.v2_011630		
OG0010436		Caust.v2_022213		
OG0010437		Caust.v2_019140		
OG0010438		Caust.v2_011937		
OG0010439		Caust.v2_011938		
OG0010440		Caust.v2_011935		
OG0010441		Caust.v2_011939		
OG0010442		Caust.v2_011940		
OG0010443		Caust.v2_011944		
OG0010444		Caust.v2_011943		
OG0010445		Caust.v2_011942		
OG0010446		Caust.v2_011941		
OG0010447		Caust.v2_011923		
OG0010448		Caust.v2_017897		
OG0010449		Caust.v2_017899		
OG0010450		Caust.v2_022537		
OG0010451		Caust.v2_019726		
OG0010452		Caust.v2_019725		
OG0010453		Caust.v2_018954		
OG0010454		Caust.v2_020743		
OG0010455		Caust.v2_020744		
OG0010456		Caust.v2_020816		
OG0010457		Caust.v2_020815		
OG0010458		Caust.v2_020235		
OG0010459		Caust.v2_022274		
OG0010460		Caust.v2_020732		
OG0010461		Caust.v2_016637		
OG0010462		Caust.v2_016643		
OG0010463		Caust.v2_016641		
OG0010464		Caust.v2_016638		
OG0010465		Caust.v2_016644		
OG0010466		Caust.v2_016642		
OG0010467		Caust.v2_016640		
OG0010468		Caust.v2_016636		
OG0010469		Caust.v2_016639		
OG0010470		Caust.v2_007125		
OG0010471		Caust.v2_007120		
OG0010472		Caust.v2_007123		
OG0010473		Caust.v2_007122		
OG0010474		Caust.v2_007124		
OG0010475		Caust.v2_007139		
OG0010476		Caust.v2_007157		
OG0010477		Caust.v2_007142		
OG0010478		Caust.v2_007145		
OG0010479		Caust.v2_007156		
OG0010480		Caust.v2_007137		
OG0010481		Caust.v2_007138		
OG0010482		Caust.v2_007159		
OG0010483		Caust.v2_019177		
OG0010484		Caust.v2_016544		
OG0010485		Caust.v2_016539		
OG0010486		Caust.v2_016543		
OG0010487		Caust.v2_016545		
OG0010488		Caust.v2_016546		
OG0010489		Caust.v2_016540		
OG0010490		Caust.v2_016542		
OG0010491		Caust.v2_016541		
OG0010492		Caust.v2_020889		
OG0010493		Caust.v2_020890		
OG0010494		Caust.v2_015177		
OG0010495		Caust.v2_015183		
OG0010496		Caust.v2_015178		
OG0010497		Caust.v2_022719		
OG0010498		Caust.v2_018545		
OG0010499		Caust.v2_018548		
OG0010500		Caust.v2_018547		
OG0010501		Caust.v2_018549		
OG0010502		Caust.v2_021436		
OG0010503		Caust.v2_022091		
OG0010504		Caust.v2_005126		
OG0010505		Caust.v2_005128		
OG0010506		Caust.v2_005129		
OG0010507		Caust.v2_005125		
OG0010508		Caust.v2_005127		
OG0010509		Caust.v2_005132		
OG0010510		Caust.v2_005131		
OG0010511		Caust.v2_005135		
OG0010512		Caust.v2_005134		
OG0010513		Caust.v2_005150		
OG0010514		Caust.v2_005145		
OG0010515		Caust.v2_005137		
OG0010516		Caust.v2_005136		
OG0010517		Caust.v2_005133		
OG0010518		Caust.v2_005138		
OG0010519		Caust.v2_005139		
OG0010520		Caust.v2_005141		
OG0010521		Caust.v2_005149		
OG0010522		Caust.v2_005151		
OG0010523		Caust.v2_005156		
OG0010524		Caust.v2_005162		
OG0010525		Caust.v2_005165		
OG0010526		Caust.v2_005171		
OG0010527		Caust.v2_005173		
OG0010528		Caust.v2_005159		
OG0010529		Caust.v2_005170		
OG0010530		Caust.v2_005164		
OG0010531		Caust.v2_005166		
OG0010532		Caust.v2_005186		
OG0010533		Caust.v2_005192		
OG0010534		Caust.v2_005194		
OG0010535		Caust.v2_005196		
OG0010536		Caust.v2_005203		
OG0010537		Caust.v2_005191		
OG0010538		Caust.v2_005202		
OG0010539		Caust.v2_005200		
OG0010540		Caust.v2_005195		
OG0010541		Caust.v2_005201		
OG0010542		Caust.v2_005182		
OG0010543		Caust.v2_005199		
OG0010544		Caust.v2_005198		
OG0010545		Caust.v2_005189		
OG0010546		Caust.v2_005185		
OG0010547		Caust.v2_005183		
OG0010548		Caust.v2_005190		
OG0010549		Caust.v2_005184		
OG0010550		Caust.v2_005197		
OG0010551		Caust.v2_011233		
OG0010552		Caust.v2_011234		
OG0010553		Caust.v2_011236		
OG0010554		Caust.v2_011243		
OG0010555		Caust.v2_011249		
OG0010556		Caust.v2_011245		
OG0010557		Caust.v2_011242		
OG0010558		Caust.v2_011239		
OG0010559		Caust.v2_011235		
OG0010560		Caust.v2_011248		
OG0010561		Caust.v2_011238		
OG0010562		Caust.v2_021747		
OG0010563		Caust.v2_019121		
OG0010564		Caust.v2_019120		
OG0010565		Caust.v2_019122		
OG0010566		Caust.v2_014099		
OG0010567		Caust.v2_014101		
OG0010568		Caust.v2_014096		
OG0010569		Caust.v2_014094		
OG0010570		Caust.v2_014091		
OG0010571		Caust.v2_014093		
OG0010572		Caust.v2_014092		
OG0010573		Caust.v2_014098		
OG0010574		Caust.v2_014097		
OG0010575		Caust.v2_021003		
OG0010576		Caust.v2_018044		
OG0010577		Caust.v2_018046		
OG0010578		Caust.v2_018045		
OG0010579		Caust.v2_022552		
OG0010580		Caust.v2_020644		
OG0010581		Caust.v2_016865		
OG0010582		Caust.v2_021062		
OG0010583		Caust.v2_022156		
OG0010584		Caust.v2_018019		
OG0010585		Caust.v2_018022		
OG0010586		Caust.v2_014731		
OG0010587		Caust.v2_014730		
OG0010588		Caust.v2_014724		
OG0010589		Caust.v2_014729		
OG0010590		Caust.v2_014727		
OG0010591		Caust.v2_014732		
OG0010592		Caust.v2_014723		
OG0010593		Caust.v2_014736		
OG0010594		Caust.v2_014733		
OG0010595		Caust.v2_014725		
OG0010596		Caust.v2_014722		
OG0010597		Caust.v2_014726		
OG0010598		Caust.v2_014728		
OG0010599		Caust.v2_019741		
OG0010600		Caust.v2_019865		
OG0010601		Caust.v2_019864		
OG0010602		Caust.v2_019863		
OG0010603		Caust.v2_019357		
OG0010604		Caust.v2_019356		
OG0010605		Caust.v2_019358		
OG0010606		Caust.v2_009904		
OG0010607		Caust.v2_009903		
OG0010608		Caust.v2_009901		
OG0010609		Caust.v2_009910		
OG0010610		Caust.v2_009905		
OG0010611		Caust.v2_009906		
OG0010612		Caust.v2_009914		
OG0010613		Caust.v2_009918		
OG0010614		Caust.v2_009913		
OG0010615		Caust.v2_009907		
OG0010616		Caust.v2_009915		
OG0010617		Caust.v2_009908		
OG0010618		Caust.v2_009909		
OG0010619		Caust.v2_009917		
OG0010620		Caust.v2_009911		
OG0010621		Caust.v2_009928		
OG0010622		Caust.v2_009942		
OG0010623		Caust.v2_009939		
OG0010624		Caust.v2_009945		
OG0010625		Caust.v2_009941		
OG0010626		Caust.v2_009929		
OG0010627		Caust.v2_009940		
OG0010628		Caust.v2_009943		
OG0010629		Caust.v2_009948		
OG0010630		Caust.v2_009946		
OG0010631		Caust.v2_022697		
OG0010632		Caust.v2_020532		
OG0010633		Caust.v2_020533		
OG0010634		Caust.v2_018118		
OG0010635		Caust.v2_018117		
OG0010636		Caust.v2_021895		
OG0010637		Caust.v2_016946		
OG0010638		Caust.v2_016949		
OG0010639		Caust.v2_016947		
OG0010640		Caust.v2_016951		
OG0010641		Caust.v2_016944		
OG0010642		Caust.v2_016948		
OG0010643		Caust.v2_007730		
OG0010644		Caust.v2_007722		
OG0010645		Caust.v2_007749		
OG0010646		Caust.v2_007748		
OG0010647		Caust.v2_007751		
OG0010648		Caust.v2_007741		
OG0010649		Caust.v2_007723		
OG0010650		Caust.v2_007725		
OG0010651		Caust.v2_007746		
OG0010652		Caust.v2_007724		
OG0010653		Caust.v2_007726		
OG0010654		Caust.v2_022722		
OG0010655		Caust.v2_016220		
OG0010656		Caust.v2_016226		
OG0010657		Caust.v2_016219		
OG0010658		Caust.v2_016224		
OG0010659		Caust.v2_016222		
OG0010660		Caust.v2_017855		
OG0010661		Caust.v2_017859		
OG0010662		Caust.v2_017858		
OG0010663		Caust.v2_020545		
OG0010664		Caust.v2_022153		
OG0010665		Caust.v2_007482		
OG0010666		Caust.v2_007483		
OG0010667		Caust.v2_007486		
OG0010668		Caust.v2_007480		
OG0010669		Caust.v2_007481		
OG0010670		Caust.v2_007494		
OG0010671		Caust.v2_007519		
OG0010672		Caust.v2_007495		
OG0010673		Caust.v2_007496		
OG0010674		Caust.v2_007500		
OG0010675		Caust.v2_007502		
OG0010676		Caust.v2_007510		
OG0010677		Caust.v2_007517		
OG0010678		Caust.v2_007493		
OG0010679		Caust.v2_007521		
OG0010680		Caust.v2_007515		
OG0010681		Caust.v2_007508		
OG0010682		Caust.v2_007506		
OG0010683		Caust.v2_007497		
OG0010684		Caust.v2_018017		
OG0010685		Caust.v2_018018		
OG0010686		Caust.v2_014887		
OG0010687		Caust.v2_014886		
OG0010688		Caust.v2_014851		
OG0010689		Caust.v2_016931		
OG0010690		Caust.v2_016932		
OG0010691		Caust.v2_022554		
OG0010692		Caust.v2_006853		
OG0010693		Caust.v2_006858		
OG0010694		Caust.v2_006851		
OG0010695		Caust.v2_006849		
OG0010696		Caust.v2_007940		
OG0010697		Caust.v2_007953		
OG0010698		Caust.v2_007955		
OG0010699		Caust.v2_007946		
OG0010700		Caust.v2_007952		
OG0010701		Caust.v2_007954		
OG0010702		Caust.v2_018967		
OG0010703		Caust.v2_022251		
OG0010704		Caust.v2_016279		
OG0010705		Caust.v2_006042		
OG0010706		Caust.v2_006041		
OG0010707		Caust.v2_006049		
OG0010708		Caust.v2_006043		
OG0010709		Caust.v2_006046		
OG0010710		Caust.v2_006048		
OG0010711		Caust.v2_006044		
OG0010712		Caust.v2_006045		
OG0010713		Caust.v2_006058		
OG0010714		Caust.v2_006061		
OG0010715		Caust.v2_006053		
OG0010716		Caust.v2_006057		
OG0010717		Caust.v2_006059		
OG0010718		Caust.v2_006051		
OG0010719		Caust.v2_006052		
OG0010720		Caust.v2_006060		
OG0010721		Caust.v2_006069		
OG0010722		Caust.v2_006088		
OG0010723		Caust.v2_020909		
OG0010724		Caust.v2_005343		
OG0010725		Caust.v2_005342		
OG0010726		Caust.v2_005353		
OG0010727		Caust.v2_005350		
OG0010728		Caust.v2_005346		
OG0010729		Caust.v2_005345		
OG0010730		Caust.v2_005349		
OG0010731		Caust.v2_005347		
OG0010732		Caust.v2_005351		
OG0010733		Caust.v2_005354		
OG0010734		Caust.v2_005352		
OG0010735		Caust.v2_005355		
OG0010736		Caust.v2_005366		
OG0010737		Caust.v2_005362		
OG0010738		Caust.v2_005388		
OG0010739		Caust.v2_005382		
OG0010740		Caust.v2_005383		
OG0010741		Caust.v2_005387		
OG0010742		Caust.v2_005386		
OG0010743		Caust.v2_014348		
OG0010744		Caust.v2_017713		
OG0010745		Caust.v2_017715		
OG0010746		Caust.v2_017716		
OG0010747		Caust.v2_017712		
OG0010748		Caust.v2_017711		
OG0010749		Caust.v2_005068		
OG0010750		Caust.v2_005071		
OG0010751		Caust.v2_005090		
OG0010752		Caust.v2_005091		
OG0010753		Caust.v2_005099		
OG0010754		Caust.v2_005104		
OG0010755		Caust.v2_005121		
OG0010756		Caust.v2_005073		
OG0010757		Caust.v2_005083		
OG0010758		Caust.v2_005111		
OG0010759		Caust.v2_005113		
OG0010760		Caust.v2_005116		
OG0010761		Caust.v2_005085		
OG0010762		Caust.v2_005112		
OG0010763		Caust.v2_005088		
OG0010764		Caust.v2_005080		
OG0010765		Caust.v2_005076		
OG0010766		Caust.v2_005077		
OG0010767		Caust.v2_005078		
OG0010768		Caust.v2_005122		
OG0010769		Caust.v2_005087		
OG0010770		Caust.v2_005092		
OG0010771		Caust.v2_019029		
OG0010772		Caust.v2_019027		
OG0010773		Caust.v2_019030		
OG0010774		Caust.v2_019423		
OG0010775		Caust.v2_022467		
OG0010776		Caust.v2_020120		
OG0010777		Caust.v2_015065		
OG0010778		Caust.v2_022496		
OG0010779		Caust.v2_022393		
OG0010780		Caust.v2_020837		
OG0010781		Caust.v2_020421		
OG0010782		Caust.v2_020422		
OG0010783		Caust.v2_020154		
OG0010784		Caust.v2_019262		
OG0010785		Caust.v2_020006		
OG0010786		Caust.v2_022139		
OG0010787		Caust.v2_019040		
OG0010788		Caust.v2_019041		
OG0010789		Caust.v2_021678		
OG0010790		Caust.v2_019376		
OG0010791		Caust.v2_019375		
OG0010792		Caust.v2_005287		
OG0010793		Caust.v2_005283		
OG0010794		Caust.v2_005285		
OG0010795		Caust.v2_005289		
OG0010796		Caust.v2_005284		
OG0010797		Caust.v2_005288		
OG0010798		Caust.v2_005302		
OG0010799		Caust.v2_005290		
OG0010800		Caust.v2_005325		
OG0010801		Caust.v2_005324		
OG0010802		Caust.v2_005312		
OG0010803		Caust.v2_005310		
OG0010804		Caust.v2_005330		
OG0010805		Caust.v2_005331		
OG0010806		Caust.v2_005329		
OG0010807		Caust.v2_005334		
OG0010808		Caust.v2_022465		
OG0010809		Caust.v2_020049		
OG0010810		Caust.v2_022150		
OG0010811		Caust.v2_013751		
OG0010812		Caust.v2_013750		
OG0010813		Caust.v2_018584		
OG0010814		Caust.v2_018580		
OG0010815		Caust.v2_021224		
OG0010816		Caust.v2_017439		
OG0010817		Caust.v2_017436		
OG0010818		Caust.v2_017438		
OG0010819		Caust.v2_017437		
OG0010820		Caust.v2_022130		
OG0010821		Caust.v2_013430		
OG0010822		Caust.v2_013440		
OG0010823		Caust.v2_013439		
OG0010824		Caust.v2_013432		
OG0010825		Caust.v2_013438		
OG0010826		Caust.v2_013436		
OG0010827		Caust.v2_013429		
OG0010828		Caust.v2_016977		
OG0010829		Caust.v2_016975		
OG0010830		Caust.v2_016976		
OG0010831		Caust.v2_016973		
OG0010832		Caust.v2_022413		
OG0010833		Caust.v2_021650		
OG0010834		Caust.v2_015903		
OG0010835		Caust.v2_015904		
OG0010836		Caust.v2_015899		
OG0010837		Caust.v2_005213		
OG0010838		Caust.v2_005211		
OG0010839		Caust.v2_005204		
OG0010840		Caust.v2_005226		
OG0010841		Caust.v2_005224		
OG0010842		Caust.v2_005230		
OG0010843		Caust.v2_005223		
OG0010844		Caust.v2_005221		
OG0010845		Caust.v2_005241		
OG0010846		Caust.v2_005232		
OG0010847		Caust.v2_005234		
OG0010848		Caust.v2_005214		
OG0010849		Caust.v2_005219		
OG0010850		Caust.v2_005222		
OG0010851		Caust.v2_005225		
OG0010852		Caust.v2_005228		
OG0010853		Caust.v2_005231		
OG0010854		Caust.v2_005235		
OG0010855		Caust.v2_005245		
OG0010856		Caust.v2_005247		
OG0010857		Caust.v2_005250		
OG0010858		Caust.v2_005227		
OG0010859		Caust.v2_005243		
OG0010860		Caust.v2_005253		
OG0010861		Caust.v2_005259		
OG0010862		Caust.v2_005256		
OG0010863		Caust.v2_005252		
OG0010864		Caust.v2_005255		
OG0010865		Caust.v2_005258		
OG0010866		Caust.v2_005254		
OG0010867		Caust.v2_005257		
OG0010868		Caust.v2_005267		
OG0010869		Caust.v2_005263		
OG0010870		Caust.v2_005261		
OG0010871		Caust.v2_005268		
OG0010872		Caust.v2_005262		
OG0010873		Caust.v2_005277		
OG0010874		Caust.v2_005260		
OG0010875		Caust.v2_005266		
OG0010876		Caust.v2_005280		
OG0010877		Caust.v2_005274		
OG0010878		Caust.v2_005265		
OG0010879		Caust.v2_005264		
OG0010880		Caust.v2_005269		
OG0010881		Caust.v2_018435		
OG0010882		Caust.v2_019292		
OG0010883		Caust.v2_021714		
OG0010884		Caust.v2_020218		
OG0010885		Caust.v2_020219		
OG0010886		Caust.v2_021027		
OG0010887		Caust.v2_017515		
OG0010888		Caust.v2_017516		
OG0010889		Caust.v2_017517		
OG0010890		Caust.v2_011809		
OG0010891		Caust.v2_011806		
OG0010892		Caust.v2_011824		
OG0010893		Caust.v2_011821		
OG0010894		Caust.v2_011811		
OG0010895		Caust.v2_011813		
OG0010896		Caust.v2_011810		
OG0010897		Caust.v2_011807		
OG0010898		Caust.v2_011822		
OG0010899		Caust.v2_011804		
OG0010900		Caust.v2_011823		
OG0010901		Caust.v2_011803		
OG0010902		Caust.v2_011808		
OG0010903		Caust.v2_019150		
OG0010904		Caust.v2_019152		
OG0010905		Caust.v2_019151		
OG0010906		Caust.v2_018919		
OG0010907		Caust.v2_022167		
OG0010908		Caust.v2_021022		
OG0010909		Caust.v2_013973		
OG0010910		Caust.v2_013971		
OG0010911		Caust.v2_013967		
OG0010912		Caust.v2_013969		
OG0010913		Caust.v2_013978		
OG0010914		Caust.v2_013976		
OG0010915		Caust.v2_013968		
OG0010916		Caust.v2_013974		
OG0010917		Caust.v2_013970		
OG0010918		Caust.v2_013966		
OG0010919		Caust.v2_013972		
OG0010920		Caust.v2_017324		
OG0010921		Caust.v2_017323		
OG0010922		Caust.v2_017326		
OG0010923		Caust.v2_017325		
OG0010924		Caust.v2_017322		
OG0010925		Caust.v2_012529		
OG0010926		Caust.v2_012528		
OG0010927		Caust.v2_022178		
OG0010928		Caust.v2_020039		
OG0010929		Caust.v2_019403		
OG0010930		Caust.v2_019404		
OG0010931		Caust.v2_014978		
OG0010932		Caust.v2_014975		
OG0010933		Caust.v2_014977		
OG0010934		Caust.v2_014976		
OG0010935		Caust.v2_014969		
OG0010936		Caust.v2_014970		
OG0010937		Caust.v2_016721		
OG0010938		Caust.v2_016723		
OG0010939		Caust.v2_016720		
OG0010940		Caust.v2_022074		
OG0010941		Caust.v2_016029		
OG0010942		Caust.v2_016026		
OG0010943		Caust.v2_016025		
OG0010944		Caust.v2_016032		
OG0010945		Caust.v2_009275		
OG0010946		Caust.v2_009274		
OG0010947		Caust.v2_009270		
OG0010948		Caust.v2_009282		
OG0010949		Caust.v2_009286		
OG0010950		Caust.v2_009277		
OG0010951		Caust.v2_009293		
OG0010952		Caust.v2_009300		
OG0010953		Caust.v2_009305		
OG0010954		Caust.v2_009299		
OG0010955		Caust.v2_009298		
OG0010956		Caust.v2_009297		
OG0010957		Caust.v2_009295		
OG0010958		Caust.v2_009283		
OG0010959		Caust.v2_009290		
OG0010960		Caust.v2_009309		
OG0010961		Caust.v2_009287		
OG0010962		Caust.v2_009288		
OG0010963		Caust.v2_009284		
OG0010964		Caust.v2_009306		
OG0010965		Caust.v2_009307		
OG0010966		Caust.v2_009271		
OG0010967		Caust.v2_009272		
OG0010968		Caust.v2_014313		
OG0010969		Caust.v2_014315		
OG0010970		Caust.v2_014320		
OG0010971		Caust.v2_015086		
OG0010972		Caust.v2_015092		
OG0010973		Caust.v2_015091		
OG0010974		Caust.v2_015089		
OG0010975		Caust.v2_015083		
OG0010976		Caust.v2_015090		
OG0010977		Caust.v2_015082		
OG0010978		Caust.v2_015088		
OG0010979		Caust.v2_015087		
OG0010980		Caust.v2_015084		
OG0010981		Caust.v2_009852		
OG0010982		Caust.v2_009862		
OG0010983		Caust.v2_009866		
OG0010984		Caust.v2_009868		
OG0010985		Caust.v2_009856		
OG0010986		Caust.v2_009865		
OG0010987		Caust.v2_009858		
OG0010988		Caust.v2_009871		
OG0010989		Caust.v2_009869		
OG0010990		Caust.v2_009867		
OG0010991		Caust.v2_009855		
OG0010992		Caust.v2_009870		
OG0010993		Caust.v2_009873		
OG0010994		Caust.v2_018652		
OG0010995		Caust.v2_021384		
OG0010996		Caust.v2_022123		
OG0010997		Caust.v2_016083		
OG0010998		Caust.v2_016086		
OG0010999		Caust.v2_021701		
OG0011000		Caust.v2_019336		
OG0011001		Caust.v2_019337		
OG0011002		Caust.v2_020419		
OG0011003		Caust.v2_017780		
OG0011004		Caust.v2_017781		
OG0011005		Caust.v2_017779		
OG0011006		Caust.v2_022252		
OG0011007		Caust.v2_018160		
OG0011008		Caust.v2_018162		
OG0011009		Caust.v2_018161		
OG0011010		Caust.v2_012675		
OG0011011		Caust.v2_012678		
OG0011012		Caust.v2_012683		
OG0011013		Caust.v2_021460		
OG0011014		Caust.v2_015196		
OG0011015		Caust.v2_015188		
OG0011016		Caust.v2_015190		
OG0011017		Caust.v2_015193		
OG0011018		Caust.v2_015189		
OG0011019		Caust.v2_015192		
OG0011020		Caust.v2_015185		
OG0011021		Caust.v2_019623		
OG0011022		Caust.v2_017688		
OG0011023		Caust.v2_017687		
OG0011024		Caust.v2_017689		
OG0011025		Caust.v2_019567		
OG0011026		Caust.v2_019568		
OG0011027		Caust.v2_019566		
OG0011028		Caust.v2_018607		
OG0011029		Caust.v2_018606		
OG0011030		Caust.v2_018608		
OG0011031		Caust.v2_018605		
OG0011032		Caust.v2_021602		
OG0011033		Caust.v2_019711		
OG0011034		Caust.v2_019713		
OG0011035		Caust.v2_019712		
OG0011036		Caust.v2_022256		
OG0011037		Caust.v2_008499		
OG0011038		Caust.v2_008500		
OG0011039		Caust.v2_008514		
OG0011040		Caust.v2_008517		
OG0011041		Caust.v2_008526		
OG0011042		Caust.v2_008521		
OG0011043		Caust.v2_008506		
OG0011044		Caust.v2_008525		
OG0011045		Caust.v2_008502		
